Link,Image,Name,Release date,Weight,OS,Storage,Screen_size,Screen_resolution,RAM,Battery,Camera,Price,net2g,net3g,net4g,year,status,dimensions,weight,build,sim,bodyother,displaytype,displaysize,displayresolution,displayprotection,displayother,os,chipset,cpu,gpu,memoryslot,internalmemory,memoryother,cam1features,cam1video,cam2modules,cam2features,cam2video,optionalother,wlan,bluetooth,gps,nfc,radio,usb,sensors,featuresother,batdescription1,colors
https://www.gsmarena.com/samsung_galaxy_on5_pro-8192.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-on5.jpg,Samsung Galaxy On5 Pro,"Released 2016, July","149g, 8.5mm thickness",Android 6.0,"16GB storage, microSDXC","5.0""",720x1280 pixels,2 GB RAM,2600 mAh Li-Ion,"8 MP, f/2.2, AF",120,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - G550FY,"1, 3, 5, 8, 20, 40 - G550FY","2016, July. Released 2016, July",Discontinued,142.3 x 72.1 x 8.5 mm (5.60 x 2.84 x 0.33 in),149 g (5.26 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,TFT,"5.0 inches, 68.9 cm(~67.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,Android 6.0 (Marshmallow),Exynos 3475 Quad (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-T720,microSDXC (dedicated slot),16GB 2GB RAM,eMMC 4.5,LED flash,1080p@30fps,"5 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP","GPS, GLONASS",No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2600 mAh, removable","White, Black","SM-G5500, SM-G550F, SM-G550FY",1.40 W/kg (head)     1.09 W/kg (body),0.40 W/kg (head)     0.31 W/kg (body)
https://www.gsmarena.com/samsung_galaxy_tab_j-8227.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j-tablet1.jpg,Samsung Galaxy Tab J,"Released 2016, August","289g, 8.7mm thickness",Android 5.1,"8GB storage, microSDXC","7.0""",800x1280 pixels,1.5 GB RAM,4000 mAh Li-Ion,"8 MP, f/1.9, AF",,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,LTE (unspecified),"2016, July. Released 2016, August",Discontinued,186.9 x 108.8 x 8.7 mm (7.36 x 4.28 x 0.34 in),289 g (10.19 oz),,Micro-SIM,,PLS,"7.0 inches, 142.1 cm(~69.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,,Android 5.1 (Lollipop),Spreadtrum SC8830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),8GB 1.5GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"2 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",No,"FM radio, RDS","microUSB 2.0, OTG",Accelerometer,"Li-Ion 4000 mAh, non-removable","White, Gold",SM-T285YD,,
https://www.gsmarena.com/samsung_galaxy_j_max-8186.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j-max3.jpg,Samsung Galaxy J Max,"Released 2016, August","289g, 8.7mm thickness",Android 5.1,"8GB storage, microSDXC","7.0""",800x1280 pixels,1.5 GB RAM,4000 mAh Li-Ion,"8 MP, f/1.9, AF",150,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 28, 40","2016, July. Released 2016, August",Discontinued,186.9 x 108.8 x 8.7 mm (7.36 x 4.28 x 0.34 in),289 g (10.19 oz),,"Dual SIM (Nano-SIM, dual stand-by)",,TFT,"7.0 inches, 142.1 cm(~69.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,,Android 5.1 (Lollipop),Spreadtrum SC8830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),8GB 1.5GB RAM,,"LED flash, HDR, panorama",720p@30fps,"2 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",No,"FM radio, RDS, recording","microUSB 2.0, OTG",Accelerometer,"Li-Ion 4000 mAh, non-removable",Up to 21 h (3G),Up to 87 h,"Black, Gold","SM-T285, SM-T285YD"
https://www.gsmarena.com/samsung_galaxy_j2_pro_(2016)-8228.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j2-2016-new.jpg,Samsung Galaxy J2 Pro (2016),"Released 2016, July","138g, 8mm thickness",Android 6.0.1,"16GB storage, microSDXC","5.0""",720x1280 pixels,2 GB RAM,2600 mAh Li-Ion,"8 MP, f/2.2, AF",140,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 8, 20, 40 - India","2016, July. Released 2016, July",Discontinued,142.4 x 71.1 x 8 mm (5.61 x 2.80 x 0.31 in),138 g (4.87 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)",,Super AMOLED,"5.0 inches, 68.9 cm(~68.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,Android 6.0.1 (Marshmallow),Spreadtrum SC8830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),16GB 2GB RAM,,"LED flash, HDR, panorama",720p@30fps,"5 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP, LE","GPS, GLONASS",No,"FM radio, RDS","microUSB 2.0, OTG","Accelerometer, proximity","Li-Ion 2600 mAh, removable",Up to 14 h (3G),Up to 54 h,"Silver, Black, Gold","SM-J210F, SM-J210G, SM-J210H, SM-J210GU"
https://www.gsmarena.com/samsung_galaxy_j2_(2016)-8083.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j2-2016-new.jpg,Samsung Galaxy J2 (2016),"Released 2016, July","138g, 8mm thickness",Android 6.0.1,"8GB storage, microSDXC","5.0""",720x1280 pixels,1.5 GB RAM,2600 mAh Li-Ion,"8 MP, f/2.2, AF",120,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 8, 20, 40 - India","2016, July. Released 2016, July",Discontinued,142.4 x 71.1 x 8 mm (5.61 x 2.80 x 0.31 in),138 g (4.87 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)",,Super AMOLED,"5.0 inches, 68.9 cm(~68.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,Android 6.0.1 (Marshmallow),Spreadtrum SC8830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),8GB 1.5GB RAM,,"LED flash, HDR, panorama",720p@30fps,"5 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP, LE","GPS, GLONASS",No,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity","Li-Ion 2600 mAh, removable",Up to 14 h (3G),Up to 54 h,"Silver, Black, Gold","SM-J210F, SM-J210G, SM-J210H, SM-J210GU"
https://www.gsmarena.com/samsung_galaxy_xcover_3_g389f-8455.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-xcover-3-SM-G389F.jpg,Samsung Galaxy Xcover 3 G389F,"Released 2016, April","154g, 10mm thickness",Android 6.0,"8GB storage, microSDXC","4.5""",480x800 pixels,1.5 GB RAM,2200 mAh Li-Ion,"5 MP, AF",200,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"1, 7, 8, 20","2016, April. Released 2016, April",Discontinued,132.9 x 70.1 x 10 mm (5.23 x 2.76 x 0.39 in),154 g (5.43 oz),,Micro-SIM,IP67 dust/water resistant (up to 1m for 30 min),PLS LCD,"4.5 inches, 57.6 cm(~61.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",,,Android 6.0 (Marshmallow),Exynos 3475 Quad (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720,microSDXC (dedicated slot),8GB 1.5GB RAM,eMMC 4.5,LED flash,720p@30fps,2 MP,,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.1, A2DP, LE","GPS, GLONASS",Yes,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2200 mAh, removable",Up to 13 h (3G),Up to 42 h,Gray,SM-G389F
https://www.gsmarena.com/samsung_galaxy_s7_active-8004.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7-active.jpg,Samsung Galaxy S7 active,"Released 2016, June","184.8g, 9.9mm thickness","Android 6.0, up to 7.0, TouchWiz UI","32GB storage, microSDXC","5.1""",1440x2560 pixels,4 GB RAM,4000 mAh Li-Ion,"12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS",360,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 20, 29, 30, 38, 39, 40, 41","2016, June. Released 2016, June",Discontinued,148.8 x 74.9 x 9.9 mm (5.86 x 2.95 x 0.39 in),184.8 g (6.53 oz),"Glass front (Gorilla Glass 4), plastic back, aluminum frame",Nano-SIM,IP68 dust/water resistant (up to 1.5m for 30 min),Super AMOLED,"5.1 inches, 71.7 cm(~64.3% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~576 ppi density)",Corning Gorilla Glass 4,Always-on display,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (dedicated slot),32GB 4GB RAM,,"LED flash, auto-HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS), 1080p@60fps, 720p@240fps, HDR, stereo sound rec., OIS","5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34µm","Dual video call, Auto-HDR",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, aptX","GPS, GLONASS",Yes,"Stereo FM radio, RDS","microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",ANT+,"Li-Ion 4000 mAh, non-removable",Up to 384 h (3G),Up to 32 h (3G)
https://www.gsmarena.com/samsung_galaxy_j3_pro-8126.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j3-2017r1.jpg,Samsung Galaxy J3 Pro,"Released 2016, June","139g, 8mm thickness",Android 5.1,"16GB storage, microSDXC","5.0""",720x1280 pixels,2 GB RAM,2600 mAh Li-Ion,"8 MP, f/2.2, AF",130,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 41","2016, June. Released 2016, June",Discontinued,142.2 x 71.3 x 8 mm (5.60 x 2.81 x 0.31 in),139 g (4.90 oz),"Glass front, aluminum back, aluminum frame","Dual SIM (Micro-SIM, dual stand-by)",,Super AMOLED,"5.0 inches, 68.9 cm(~68.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,Android 5.1 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),16GB 2GB RAM,eMMC 4.5,"LED flash, HDR",1080p@30fps,"5 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP","GPS, GLONASS, BDS",Yes,"FM radio, RDS, recording","microUSB 2.0, OTG","Accelerometer, proximity","Li-Ion 2600 mAh, removable","White, Black, Gold","SM-J3119, SM-J3110, SM-J327, SM-J3119S",0.43 W/kg (head)     1.37 W/kg (body),About 130 EUR
https://www.gsmarena.com/samsung_galaxy_c7-8046.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-c7.jpg,Samsung Galaxy C7,"Released 2016, June","169g, 6.8mm thickness","Android 6.0.1, up to Android 8.0","32GB/64GB storage, microSDXC","5.7""",1080x1920 pixels,4 GB RAM,3300 mAh Li-Ion,"16 MP, f/1.9, AF",250,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100 - C7000,"1, 3, 7, 8, 38, 39, 40, 41 - C7000","2016, May. Released 2016, June",Discontinued,156.6 x 77.2 x 6.8 mm (6.17 x 3.04 x 0.27 in),169 g (5.96 oz),"Glass front, aluminum back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)",,Super AMOLED,"5.7 inches, 89.6 cm(~74.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",,,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"32GB 4GB RAM, 64GB 4GB RAM",eMMC 5.1,"Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"8 MP, f/1.9",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS/ BDS (region dependent)",Yes,Stereo FM radio with RDS; recording,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass",ANT+,"Li-Ion 3300 mAh, non-removable","Gold, Pink Gold, Dark Gray",SM-C7000,About 250 EUR
https://www.gsmarena.com/samsung_galaxy_c5-8047.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-c5r3.jpg,Samsung Galaxy C5,"Released 2016, June","143g, 6.7mm thickness","Android 6.0.1, up to Android 8.0","32GB/64GB storage, microSDXC","5.2""",1080x1920 pixels,4 GB RAM,2600 mAh Li-Ion,"16 MP, f/1.9, AF",220,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100 - C5000,"1, 3, 7, 8, 38, 39, 40, 41 - C5000","2016, May. Released 2016, June",Discontinued,145.9 x 72 x 6.7 mm (5.74 x 2.83 x 0.26 in),143 g (5.04 oz),"Glass front, aluminum back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)",,Super AMOLED,"5.2 inches, 74.5 cm(~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",,,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,microSDXC (uses shared SIM slot),"32GB 4GB RAM, 64GB 4GB RAM",eMMC 5.1,"Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"8 MP, f/1.9",1080p@30fps,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS/ BDS (region dependent)",Yes,Stereo FM radio with RDS; recording,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass",ANT+,"Li-Ion 2600 mAh, non-removable","Gold, Pink Gold, Dark Gray",SM-C5000,0.45 W/kg (head)     1.07 W/kg (body)
https://www.gsmarena.com/samsung_galaxy_a9_pro_(2016)-7903.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a9-pro1.jpg,Samsung Galaxy A9 Pro (2016),"Released 2016, May","210g, 7.9mm thickness","Android 6.0.1, up to 8.0, Experience UI 9","32GB storage, microSDXC","6.0""",1080x1920 pixels,4 GB RAM,5000 mAh Li-Ion,"16 MP, f/1.9, 1/2.8"", AF, OIS",300,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 40","2016, March. Released 2016, May",Discontinued,161.7 x 80.9 x 7.9 mm (6.37 x 3.19 x 0.31 in),210 g (7.41 oz),"Glass front (Gorilla Glass 4), glass back (Gorilla Glass 4), aluminum frame","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",,Super AMOLED,"6.0 inches, 99.2 cm(~75.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Corning Gorilla Glass 4,,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo), Experience UI 9",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (dedicated slot),32GB 4GB RAM,eMMC 5.1,"LED flash, panorama, HDR",1080p@30fps,"8 MP, f/1.9",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS/ BDS (market dependant)",Yes,"FM radio, RDS, recording",microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass",ANT+,"Li-Ion 5000 mAh, non-removable",Up to 33 h (3G),Up to 109 h,"White, Black, Gold"
https://www.gsmarena.com/samsung_galaxy_j7_(2016)-7870.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j7-2016.jpg,Samsung Galaxy J7 (2016),"Released 2016, April","170g, 7.8mm thickness","Android 6.0.1, up to Android 8.1","16GB storage, microSDXC","5.5""",720x1280 pixels,2 GB RAM,3300 mAh Li-Ion,"13 MP, f/1.9, 28mm (wide), AF",230,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 40","2016, March 29. Released 2016, April",Discontinued,151.7 x 76 x 7.8 mm (5.97 x 2.99 x 0.31 in),170 g (6.00 oz),"Glass front, plastic back, aluminum frame","Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",,Super AMOLED,"5.5 inches, 83.4 cm(~72.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,,"Android 6.0.1 (Marshmallow), upgradable to Android 8.1 (Oreo)",Qualcomm MSM8952 Snapdragon 617 (28 nm)Exynos 7870 Octa (14 nm),Octa-core (4x1.6 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)Octa-core 1.6 GHz Cortex-A53,Adreno 405Mali-T830 MP1,microSDXC (dedicated slot),16GB 2GB RAM,eMMC 5.1,"LED flash, panorama, HDR",1080p@30fps,"5 MP, f/1.9",LED flash,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP","GPS, GLONASS, BDS",Yes (market dependent for dual-SIM model),"FM radio, RDS, recording","microUSB 2.0, OTG","Accelerometer, proximity",ANT+,"Li-Ion 3300 mAh, removable",Up to 23 h (3G),Up to 96 h
https://www.gsmarena.com/samsung_galaxy_j5_(2016)-7869.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j5-2016r.jpg,Samsung Galaxy J5 (2016),"Released 2016, April","159g, 8.1mm thickness","Android 6.0.1, up to 7.1.1","16GB storage, microSDXC","5.2""",720x1280 pixels,2 GB RAM,3100 mAh Li-Ion,"13 MP, f/1.9, 28mm (wide), AF",190,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20","2016, March. Released 2016, April",Discontinued,145.8 x 72.3 x 8.1 mm (5.74 x 2.85 x 0.32 in),159 g (5.61 oz),"Glass front, plastic back, aluminum frame","Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",,Super AMOLED,"5.2 inches, 74.5 cm(~70.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",,,"Android 6.0.1 (Marshmallow), upgradable to 7.1.1 (Nougat)",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),16GB 2GB RAM,eMMC 4.5,LED flash,1080p@30fps,"5 MP, f/1.9",LED flash,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP","GPS, GLONASS",Yes (market dependant),"FM radio, RDS, recording","microUSB 2.0, OTG","Accelerometer, proximity",ANT+,"Li-Ion 3100 mAh, removable","White, Black, Gold, Rose Gold","SM-J510F, SM-J510G, SM-J510FN, SM-J510Y, SM-J510M, SM-J510GN, SM-J510H, SM-J510MN, SM-J5108, SM-J510UN, SM-J510L, SM-J510S, SM-J510FQ, SM-J510K"
https://www.gsmarena.com/samsung_galaxy_tab_a_10_1_(2016)-8090.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-a-101-2016.jpg,Samsung Galaxy Tab A 10.1 (2016),"Released 2016, May","525g, 8.2mm thickness","Android 6.0, up to Android 8.1","16GB/32GB storage, microSDXC","10.1""",1200x1920 pixels,2/3 GB RAM,7300 mAh Li-Ion,"8 MP, f/1.9, AF",220,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 18, 19, 38, 40","2016, May. Released 2016, May",Discontinued,254.2 x 155.3 x 8.2 mm (10.01 x 6.11 x 0.32 in),525 g (1.16 lb),"Glass front, plastic back, plastic frame",Nano-SIM,,PLS LCD,"10.1 inches, 295.8 cm(~74.9% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)",Stylus (only S Pen models),,"Android 6.0 (Marshmallow), upgradable to Android 8.1 (Oreo)",Exynos 7870 Octa (14 nm),Octa-core (4x1.6 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T830 MP1,microSDXC (dedicated slot),"16GB 2GB RAM, 16GB 3GB RAM (S-Pen), 32GB 3GB RAM (S-Pen)",eMMC 5.1,"LED flash, panorama",1080p@30fps,"2 MP, f/2.2",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS, Beidou (market dependent)",No,No,microUSB 2.0,Accelerometer,"Li-Ion 7300 mAh, non-removable","Pearl White, Metallic Black","SM-T580, SM-T585, SM-P580, SM-P585, SM-P585Y",0.92 W/kg (body),About 220 EUR
https://www.gsmarena.com/samsung_galaxy_tab_a_7_0_(2016)-7880.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-a-70-2016-.jpg,Samsung Galaxy Tab A 7.0 (2016),"Released 2016, March","283g, 8.7mm thickness",Android 5.1.1,"8GB storage, microSDXC","7.0""",800x1280 pixels,1.5 GB RAM,4000 mAh Li-Ion,"5 MP, f/2.2, AF",130,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20","2016, March. Released 2016, March",Discontinued,186.9 x 108.8 x 8.7 mm (7.36 x 4.28 x 0.34 in),283 g (9.98 oz),"Glass front, plastic back, plastic frame",Micro-SIM,,IPS LCD,"7.0 inches, 142.1 cm(~69.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,,Android 5.1.1 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm)Spreadtrum SC9830,Quad-core 1.3 GHz Cortex-A53Quad-core 1.5 GHz Cortex-A7,Adreno 306Mali-400MP2,microSDXC (dedicated slot),8GB 1.5GB RAM,eMMC 4.5,Panorama,720p@30fps,"2 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,Accelerometer,"Li-Ion 4000 mAh, non-removable",Up to 11 h (multimedia),Up to 100 h,"Pearl White, Metallic Black","SM-T280, SM-T285"
https://www.gsmarena.com/samsung_galaxy_s7-7821.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7--.jpg,Samsung Galaxy S7,"Released 2016, March 11","152g, 7.9mm thickness","Android 6.0, up to Android 8.0, TouchWiz UI","32GB/64GB storage, microSDXC","5.1""",1440x2560 pixels,4 GB RAM,3000 mAh Li-Ion,"12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4µm, Dual Pixel PDAF, OIS",190,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - G930FD,"HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - G930F, G930FD, G930W8","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 38, 39, 40, 41 - G930F, G930FD","2016, February 21. Released 2016, March 11",Discontinued,142.4 x 69.6 x 7.9 mm (5.61 x 2.74 x 0.31 in),152 g (5.36 oz),"Glass front (Gorilla Glass 4), glass back (Gorilla Glass 4), aluminum frame","Single SIM (Nano-SIM) - G930FHybrid Dual SIM (Nano-SIM, dual stand-by) - G930FD",IP68 dust/water resistant (up to 1.5m for 30 min),Super AMOLED,"5.1 inches, 71.5 cm(~72.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~577 ppi density)",Corning Gorilla Glass 4,Always-on display,"Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo), TouchWiz UI",Exynos 8890 Octa (14 nm),Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),Mali-T880 MP12,microSDXC (uses shared SIM slot) - dual SIM model only,"32GB 4GB RAM, 64GB 4GB RAM",UFS 2.0,"LED flash, auto-HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS), 1080p@60fps, 720p@240fps, HDR, stereo sound rec., OIS","5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34µm","Dual video call, Auto-HDR",1440p,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, aptX","GPS, GLONASS, BDS",Yes,No,"microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",ANT+,"Li-Ion 3000 mAh, non-removable",Up to 22 h (3G)
